,_id,local,municipio,bairro,endereco,cep
328,67bf9e83f414a80755bb6c75,GRÊMIO RECREATIVO CACIQUE DE RAMOS,RIO DE JANEIRO,OLARIA,RUA URANOS 1326,21060070
329,67bf9e83f414a80755bb6c76,ESCOLA MUNICIPAL CHILE,RIO DE JANEIRO,OLARIA,PRACA BELMONT 15,21073010
330,67bf9e83f414a80755bb6c77,ESCOLA MUNICIPAL CORONEL ASSUNCAO,RIO DE JANEIRO,OLARIA,RUA PARANAPANEMA 1001,21073185
331,67bf9e83f414a80755bb6c78,PAROQUIA SAO SEBASTIAO,RIO DE JANEIRO,OLARIA,RUA PARANAPANEMA 377,21073185
332,67bf9e83f414a80755bb6c79,CURSO HERMANN,RIO DE JANEIRO,OLARIA,RUA URANOS 1483,21060070
333,67bf9e83f414a80755bb6c7a,CURSO HERMANN ANEXO,RIO DE JANEIRO,OLARIA,RUA COMANDANTE COIMBRA 35,21073040
334,67bf9e83f414a80755bb6c7b,EDUCANDÁRIO NOSSA SENHORA DAS DORES,RIO DE JANEIRO,OLARIA,RUA PARANAPANEMA 758,21073185
335,67bf9e83f414a80755bb6c7c,CEAM - CENTRO EDUCACIONAL ANDRADE MACHADO,RIO DE JANEIRO,OLARIA,"RUA ANTONIO REGO, 839",21073311
336,67bf9e83f414a80755bb6c7d,ESCOLA MUNICIPAL MENDES VIANA,RIO DE JANEIRO,COLÉGIO,ESTRADA DO COLEGIO 940,21235280
337,67bf9e83f414a80755bb6c7e,EDUCANDÁRIO LUSO,RIO DE JANEIRO,IRAJÁ,RUA OLIVEIRA ALVARES 253,21235160
338,67bf9e83f414a80755bb6c7f,ESCOLA MUNICIPAL ALFREDO DE PAULA FREITAS,RIO DE JANEIRO,IRAJÁ,RUA GUSTAVO DE ANDRADE 290,21235500
339,67bf9e83f414a80755bb6c80,ESCOLA MUNICIPAL ALMIRANTE NEWTON BRAGA DE FARIA,RIO DE JANEIRO,IRAJÁ,AVENIDA MONSENHOR FÉLIX 1059,21235111
340,67bf9e83f414a80755bb6c81,ESCOLA MUNICIPAL FRANCISCO SERTÓRIO PORTINHO,RIO DE JANEIRO,IRAJÁ,RUA AMÂNCIO BEZERRA 49,21230290
341,67bf9e83f414a80755bb6c82,ESCOLA MUNICIPAL IRÃ,RIO DE JANEIRO,IRAJÁ,RUA SÃO LEONARDO 41,21231070
342,67bf9e83f414a80755bb6c83,ESCOLA MUNICIPAL JOSÉ DO PATROCÍNIO,RIO DE JANEIRO,IRAJÁ,RUA GUSTAVO DE ANDRADE 270,21235500
343,67bf9e83f414a80755bb6c84,ESCOLA MUNICIPAL MATO GROSSO,RIO DE JANEIRO,IRAJÁ,RUA MIRANDA E BRITO 119,21235130
344,67bf9e83f414a80755bb6c85,ESCOLA MUNICIPAL TARSILA DO AMARAL,RIO DE JANEIRO,IRAJÁ,RUA HANNIBAL PORTO S/N,21230330
345,67bf9e83f414a80755bb6c86,INSTITUTO IRAJÁ,RIO DE JANEIRO,IRAJÁ,RUA CISPLATINA 197,21235070
346,67bf9e83f414a80755bb6c87,CIEP MÁRIO TAMBORINDEGUY,RIO DE JANEIRO,IRAJÁ,ESTRADA PEDRO BORGES DE FREITAS S/N,21235390
347,67bf9e83f414a80755bb6c88,ESCOLA MUNICIPAL MÁRIO PAULO DE BRITO,RIO DE JANEIRO,IRAJÁ,RUA SÃO LEONARDO 51,21231070
348,67bf9e83f414a80755bb6c89,CIEP DOM OSCAR ROMERO,RIO DE JANEIRO,COLÉGIO,ESTRADA DO COLEGIO S/N,21235280
349,67bf9e83f414a80755bb6c8a,PENSI - VILA DA PENHA,RIO DE JANEIRO,VILA DA PENHA,ESTRADA PADRE ROSER 74,21220560
350,67bf9e83f414a80755bb6c8b,ESCOLA MUNICIPAL MALBA TAHAN,RIO DE JANEIRO,IRAJÁ,RUA JOÃO ADIL DE OLIVEIRA S/N - ENTRADA AV BRASIL 17221,21231210
351,67bf9e83f414a80755bb6c8c,INSS,RIO DE JANEIRO,IRAJÁ,AV. BRASIL 17673,21241051
352,67bf9e83f414a80755bb6c8d,INSTITUTO JESUS EUCARÍSTICO,RIO DE JANEIRO,IRAJÁ,"PCA N. SRA. DA APRESENTACAO , 273",21231220
353,67bf9e83f414a80755bb6c8e,PRIMEIRA IGREJA BATISTA DE IRAJÁ,RIO DE JANEIRO,IRAJÁ,RUA TOROPASSO 47,21220580
354,67bf9e83f414a80755bb6c8f,CRAS RUBENS CORRÊA - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,RIO DE JANEIRO,IRAJÁ,"RUA CAPITÃO ALIATAR MARTINS, 211",21235515
355,67bf9e83f414a80755bb6c90,CAPS RUBENS CORRÊA - CENTRO DE ATENÇÃO PSICOSSOCIAL,RIO DE JANEIRO,IRAJÁ,"RUA CAPITÃO ALIATAR MARTINS, 231",21235515
356,67bf9e83f414a80755bb6c91,INSTITUTO DE EDUCAÇÃO LÚCIA LEITÃO,RIO DE JANEIRO,PARQUE COLÚMBIA,"RUA EMBAÚ, 2254",21535000
357,67bf9e83f414a80755bb6c92,CIEP ADÃO PEREIRA NUNES,RIO DE JANEIRO,IRAJÁ,"AVENIDA BRASIL, 18476",21530000
358,67bf9e83f414a80755bb6c93,CIEP GLAUBER ROCHA,RIO DE JANEIRO,PAVUNA,"RUA FREI VICENTE, S/N",21520470
359,67bf9e83f414a80755bb6c94,CIEP RAINHA NZINGA DE ANGOLA,RIO DE JANEIRO,ACARI,"AV. PASTOR MARTIN LUTHER KING JUNIOR, S/N",21530014
360,67bf9e83f414a80755bb6c95,COLEGIO MERCÚRIO,RIO DE JANEIRO,PAVUNA,"RUA MERCÚRIO, 293",21532470
361,67bf9e83f414a80755bb6c96,COLÉGIO SESON,RIO DE JANEIRO,PARQUE COLÚMBIA,"RUA RODRIGO CABRAL, 73",21535420
362,67bf9e83f414a80755bb6c97,ESCOLA MUNICIPAL CONDE PEREIRA CARNEIRO,RIO DE JANEIRO,IRAJÁ,"RUA MOLIERE, 10",21230045
363,67bf9e83f414a80755bb6c98,ESCOLA MUNICIPAL ANDREA FONTES PEIXOTO,RIO DE JANEIRO,PARQUE COLÚMBIA,"RUA FAUSTO E CASTRO, S/N",21535130
364,67bf9e83f414a80755bb6c99,ESCOLA MUNICIPAL ALEXANDRE DE GUSMÃO,RIO DE JANEIRO,PARQUE COLÚMBIA,"RUA FAUSTO E CASTRO, S/N",21535130
365,67bf9e83f414a80755bb6c9a,ESCOLA MUNICIPAL ARTUR AZEVEDO,RIO DE JANEIRO,PAVUNA,"RUA SARGENTO ANTÔNIO ERNESTO, S/N",21520460
366,67bf9e83f414a80755bb6c9b,ESCOLA MUNICIPAL DEPUTADO HILTON GAMA,RIO DE JANEIRO,PAVUNA,"PRACA ÊNIO, S/N",21520410
367,67bf9e83f414a80755bb6c9c,ESCOLA MUNICIPAL EUGÊNIA DUTRA HAMANN,RIO DE JANEIRO,PAVUNA,"RUA BELÉM DA CACHOEIRA, 89",21521330
368,67bf9e83f414a80755bb6c9d,ESCOLA MUNICIPAL MANOEL DE ABREU,RIO DE JANEIRO,PAVUNA,"RUA AUTA DE SOUZA, S/N",21525530
369,67bf9e83f414a80755bb6c9e,ESCOLA MUNICIPAL OLÍMPIA DO COUTO,RIO DE JANEIRO,IRAJÁ,"RUA CANUDOS, S/N",21230085
370,67bf9e83f414a80755bb6c9f,ESCOLA MUNICIPAL OTÁVIO KELLY,RIO DE JANEIRO,PAVUNA,"PRACA ÊNIO, S/N",21520410
371,67bf9e83f414a80755bb6ca0,ESCOLA MUNICIPAL OCTÁVIO TARQUÍNIO DE SOUZA,RIO DE JANEIRO,PAVUNA,"RUA SARGENTO ANTÔNIO ERNESTO, S/N",21520460
372,67bf9e83f414a80755bb6ca1,ESCOLA MUNICIPAL SEBASTIÃO DE LACERDA,RIO DE JANEIRO,IRAJÁ,"RUA CANUDOS, S/N",21230085
373,67bf9e83f414a80755bb6ca2,ESCOLA MUNICIPAL TELÊMACO GONÇALVES MAIA,RIO DE JANEIRO,PAVUNA,"PRACA ÊNIO, S/N",21520410
374,67bf9e83f414a80755bb6ca3,ESCOLA MUNICIPAL THOMAS JEFFERSON,RIO DE JANEIRO,ACARI,"AV. PASTOR MARTIN LUTHER KING JUNIOR, S/N",21530014
375,67bf9e83f414a80755bb6ca4,SENAC,RIO DE JANEIRO,IRAJÁ,"RUA EMILIANO FELIPE, 163",21230145
376,67bf9e83f414a80755bb6ca5,CIEP ANTÔNIO CANDEIA FILHO,RIO DE JANEIRO,ACARI,"AVENIDA BRASIL, S/N",21530000
377,67bf9e83f414a80755bb6ca6,ESCOLA MUNICIPAL ERNANI CARDOSO,RIO DE JANEIRO,GUADALUPE,"RUA FRANCOLIM, 50.",21660130
378,67bf9e83f414a80755bb6ca7,COLEGIO ESTADUAL JOEL DE OLIVEIRA,RIO DE JANEIRO,DEODORO,"RUA PASTOR JOSÉ RAMALHO, 98",21670200
379,67bf9e83f414a80755bb6ca8,COLEGIO PIO XII,RIO DE JANEIRO,DEODORO,"RUA MATIOLA, 305",21670410
380,67bf9e83f414a80755bb6ca9,ESCOLA MUNICIPAL BADEN POWELL,RIO DE JANEIRO,DEODORO,RUA NOVA TRENTO 28,21670440
381,67bf9e83f414a80755bb6caa,ESCOLA MUNICIPAL LIA BRAGA DE FARIA,RIO DE JANEIRO,GUADALUPE,RUA NOVA TRENTO 327,21670440
382,67bf9e83f414a80755bb6cab,ESCOLA MUNICIPAL MADRE BENEDITA,RIO DE JANEIRO,GUADALUPE,RUA OSMAN LINS 516,21670450
383,67bf9e83f414a80755bb6cac,ESCOLA MUNICIPAL OSWALDO GOELDI,RIO DE JANEIRO,GUADALUPE,"RUA ANTÔNIO MARIA , S/N.",21675310
384,67bf9e83f414a80755bb6cad,ESCOLA MUNICIPAL ROSE KLABIN,RIO DE JANEIRO,GUADALUPE,RUA REGINOPOLIS 135,21675440
385,67bf9e83f414a80755bb6cae,ESCOLA MUNICIPAL PROFESSORA JURACY SILVEIRA,RIO DE JANEIRO,DEODORO,RUA PASTOR JOSE RAMALHO 98,21670200
386,67bf9e83f414a80755bb6caf,ESCOLA MUNICIPAL BELGICA,RIO DE JANEIRO,GUADALUPE,RUA FRANCOLIM 50,21660130
387,67bf9e83f414a80755bb6cb0,REDE ELITE DE ENSINO - SHOPPING JARDIM GUADALUPE,RIO DE JANEIRO,GUADALUPE,"AV. BRASIL 22.155, LOJA 201",21670000
388,67bf9e83f414a80755bb6cb1,ESCOLA MUNICIPAL GILBERTO AMADO,RIO DE JANEIRO,GUADALUPE,RUA PROFESSOR VALDEMAR RAYTHE S/N,21665280
389,67bf9e83f414a80755bb6cb2,ESCOLA MUNICIPAL MAURICE MAETERLINK,RIO DE JANEIRO,GUADALUPE,RUA BETULA 50,21660100
390,67bf9e83f414a80755bb6cb3,ESCOLA MUNICIPAL PIAUI,RIO DE JANEIRO,GUADALUPE,AV. BRASIL 23364,21660000
391,67bf9e83f414a80755bb6cb4,ESCOLA MUNICIPAL EMILIO CARLOS,RIO DE JANEIRO,GUADALUPE,RUA PINHEIRO BITTENCOURT S/N JARDIM SANTO ANTONIO,21675130
392,67bf9e83f414a80755bb6cb5,ESCOLA MUNICIPAL ISAIAS ALVES,RIO DE JANEIRO,GUADALUPE,RUA DOM JOSE DE SOUSA S/N JARDIM SANTO ANTONIO,21675040
393,67bf9e83f414a80755bb6cb6,COLEGIO MERCEDARIO PIO XII MERCES,RIO DE JANEIRO,GUADALUPE,"RUA FRANCISCO PORTELA, 126",21660010
394,67bf9e83f414a80755bb6cb7,COLEGIO MARECHAL LOTT,RIO DE JANEIRO,GUADALUPE,RUA CLODOALDO DE FREITAS 65,21660300
395,67bf9e83f414a80755bb6cb8,ESCOLA MUNICIPAL PROFESSOR ALVARO ESPINHEIRA,RIO DE JANEIRO,GUADALUPE,RUA NELSON MEIRELES NETO S/N,21660520
396,67bf9e83f414a80755bb6cb9,CIEP JOAO DO RIO,RIO DE JANEIRO,GUADALUPE,RUA PINHEIRO BITTENCOURT S/N,21675130
397,67bf9e83f414a80755bb6cba,COLEGIO PROGRESSAO,RIO DE JANEIRO,MARECHAL HERMES,"RUA JOAO VICENTE, 1.521",21610210
398,67bf9e83f414a80755bb6cbb,ESCOLA ESTADUAL PROFESSOR JOSE ACCIOLI,RIO DE JANEIRO,MARECHAL HERMES,RUA COSTA FILHO 500,21610570
399,67bf9e83f414a80755bb6cbc,CENTRO EDUCACIONAL TRIANGULO,RIO DE JANEIRO,BENTO RIBEIRO,RUA JOAO VICENTE 1355,21331260
400,67bf9e83f414a80755bb6cbd,COLEGIO AMERICO DE OLIVEIRA,RIO DE JANEIRO,MARECHAL HERMES,AV. ENGENHEIRO ASSIS RIBEIRO 433,21610220
401,67bf9e83f414a80755bb6cbe,ESCOLA MUNICIPAL SANTOS DUMONT,RIO DE JANEIRO,MARECHAL HERMES,PRACA 15 DE NOVEMBRO 29,21610490
402,67bf9e83f414a80755bb6cbf,SANTA MONICA CENTRO EDUCACIONAL,RIO DE JANEIRO,BENTO RIBEIRO,RUA DIVISORIA 79,21331250
403,67bf9e83f414a80755bb6cc0,ESCOLA TECNICA ESTADUAL VISCONDE DE MAUA,RIO DE JANEIRO,MARECHAL HERMES,RUA JOAO VICENTE 1775  ,21610210
404,67bf9e83f414a80755bb6cc1,ESCOLA MUNICIPAL FRANCISCO PALHETA,RIO DE JANEIRO,BENTO RIBEIRO,"RUA ABÍLIO DOS SANTOS, 100",21331290
405,67bf9e83f414a80755bb6cc2,CT-RIO - CENTRO TECNOLOGICO RIO,RIO DE JANEIRO,BENTO RIBEIRO,RUA DIVISORIA 48,21331250
406,67bf9e83f414a80755bb6cc3,ESCOLA MUNICIPAL EVANGELINA DUARTE BATISTA,RIO DE JANEIRO,MARECHAL HERMES,PRACA 15 DE NOVEMBRO 28,21610490
407,67bf9e83f414a80755bb6cc4,ESCOLA MUNICIPAL MIGUEL CERVANTES,RIO DE JANEIRO,BENTO RIBEIRO,"RUA ABÍLIO DOS SANTOS, 170",21331290
408,67bf9e83f414a80755bb6cc5,ESCOLA MUNICIPAL ROSA DA FONSECA,RIO DE JANEIRO,VILA MILITAR,PRACA MARECHAL HERMES S/N,21615140
409,67bf9e83f414a80755bb6cc6,CENTRO EDUCACIONAL ÓRION,RIO DE JANEIRO,BANGU,"RUA CORONEL CORTE REAL, 119",21840020
410,67bf9e83f414a80755bb6cc7,COLÉGIO ESTADUAL BANGU,RIO DE JANEIRO,BANGU,ESTRADA DO ENGENHO 442,21840000
411,67bf9e83f414a80755bb6cc8,CIEP OLOF PALME,RIO DE JANEIRO,BANGU,ESTRADA DO TAQUARAL S/N,21842550
412,67bf9e83f414a80755bb6cc9,COLÉGIO ESTADUAL JOÃO SALIM MIGUEL,RIO DE JANEIRO,BANGU,RUA DA CHITA 419,21862170
413,67bf9e83f414a80755bb6cca,COLÉGIO ESTADUAL PROFESSOR DALTRO SANTOS,RIO DE JANEIRO,BANGU,RUA CORONEL TAMARINDO 2846,21840447
414,67bf9e83f414a80755bb6ccb,COLÉGIO ESTADUAL MARIETA CUNHA DA SILVA,RIO DE JANEIRO,BANGU,"RUA DOUTOR AUGUSTO FIGUEIREDO, 983",21840600
415,67bf9e83f414a80755bb6ccc,CIEP MAESTRINA CHIQUINHA GONZAGA,RIO DE JANEIRO,BANGU,ESTRADA DO ENGENHO S/N,21840000
416,67bf9e83f414a80755bb6ccd,ESCOLA MUNICIPAL MARIETA DA CUNHA DA SILVA,RIO DE JANEIRO,BANGU,RUA DO DESENHISTA S/N - VILA ALIANÇA,21842030
417,67bf9e83f414a80755bb6cce,ESCOLA MUNICIPAL PRACINHA JOÃO DA SILVA,RIO DE JANEIRO,BANGU,PRACA DO NORDESTE S/N,21840450
418,67bf9e83f414a80755bb6ccf,ESCOLA MUNICIPAL EDISON CARNEIRO,RIO DE JANEIRO,SENADOR CAMARÁ,RUA K S/N - CONJUNTO TAQUARAL,21843000
419,67bf9e83f414a80755bb6cd0,ESCOLA MUNICIPAL SAMPAIO CORRÊA,RIO DE JANEIRO,SENADOR CAMARÁ,RUA UBATÃ S/N,21843040
420,67bf9e83f414a80755bb6cd1,CIEP MARECHAL HENRIQUE TEIXEIRA LOTT,RIO DE JANEIRO,REALENGO,"ESTRADA GENERAL AMERICANO FREIRE, SN",21720140
421,67bf9e83f414a80755bb6cd2,CIEP POETA CRUZ E SOUSA,RIO DE JANEIRO,PADRE MIGUEL,"RUA MARECHAL MARCIANO, S/N",21721010
422,67bf9e83f414a80755bb6cd3,ESCOLA MUNICIPAL CLEMENTINO FRAGA,RIO DE JANEIRO,PADRE MIGUEL,RUA DO CORAL S/N - CONJUNTO HELDER CAMARA,21870260
423,67bf9e83f414a80755bb6cd4,ESCOLA MUNICIPAL ANA AMÉLIA QUEIROZ CARNEIRO DE MENDONÇA,RIO DE JANEIRO,BANGU,"RUA BIARRITZ, S/N",21870190
424,67bf9e83f414a80755bb6cd5,ESCOLA MUNICIPAL ASTROGILDO PEREIRA,RIO DE JANEIRO,BANGU,"PRAÇA PERDÕES, SN - PARQUE FORMOSO",21862300
425,67bf9e83f414a80755bb6cd6,ESCOLA MUNICIPAL JOAQUIM DA COSTA RIBEIRO,RIO DE JANEIRO,REALENGO,"EST. DA CANCELA PRETA, 1791",21725010
426,67bf9e83f414a80755bb6cd7,ESCOLA MUNICIPAL LAURO TRAVASSOS,RIO DE JANEIRO,REALENGO,ESTRADA DA CANCELA PRETA 1797,21725010
427,67bf9e83f414a80755bb6cd8,ESCOLA MUNICIPAL UBALDO DE OLIVEIRA,RIO DE JANEIRO,BANGU,RUA BOA UNIÃO S/N,21870250
428,67bf9e83f414a80755bb6cd9,ESPAÇO DE DESENVOLVIMENTO INFANTIL RAFAEL PEREIRA DA SILVA,RIO DE JANEIRO,BANGU,"RUA SANTA EBBA, SN",21725300
429,67bf9e83f414a80755bb6cda,SISTEMA ELITE DE ENSINO,RIO DE JANEIRO,BANGU,"RUA FIGUEIREDO CAMARGO, 1243",21870210
430,67bf9e83f414a80755bb6cdb,ESCOLA MUNICIPAL RAFAEL CORREA DE OLIVEIRA,RIO DE JANEIRO,BANGU,"RUA ARAQUÉM,  S/N",21860005
431,67bf9e83f414a80755bb6cdc,ESCOLA MUNICIPAL ROBERTO SIMONSEN,RIO DE JANEIRO,PADRE MIGUEL,"RUA MARECHAL MARCIANO, S/N - BANGU",21870310
432,67bf9e83f414a80755bb6cdd,E.M. PROF. CARMO REIS NETO,RIO DE JANEIRO,SEPETIBA,RUA PIRAÍ DO SUL  S/N BLOCO 2,23545090
433,67bf9e83f414a80755bb6cde,E.M. NELSON ROMERO,RIO DE JANEIRO,SEPETIBA,RUA JOSE BALDINO S/N,23540044
434,67bf9e83f414a80755bb6cdf,E.M. TENENTE RENATO CESAR,RIO DE JANEIRO,SANTA CRUZ,AV. AREIA BRANCA 1510,23525002
435,67bf9e83f414a80755bb6ce0,CIEP MINISTRO MARCOS FREIRE,RIO DE JANEIRO,SEPETIBA,RUA JOSE FERNANDES S/N,23535020
436,67bf9e83f414a80755bb6ce1,UNIVERSIDADE ESTÁCIO DE SÁ,RIO DE JANEIRO,SANTA CRUZ,"RUA GENERAL OLIMPIO, 90",23510242
437,67bf9e83f414a80755bb6ce2,CIEP BARAO DE ITARARE,RIO DE JANEIRO,SANTA CRUZ,"ESTRADA VITOR DUMAS, S/N",23550140
438,67bf9e83f414a80755bb6ce3,CIEP HILDEBRANDO DE ARAUJO GOES,RIO DE JANEIRO,PEDRA DE GUARATIBA,ESTRADA DA PEDRA S/N,23027460
439,67bf9e83f414a80755bb6ce4,EDUCANDARIO EDITH DOS SANTOS,RIO DE JANEIRO,SEPETIBA,RUA SEBASTIAO SERRATO 169,23545362
440,67bf9e83f414a80755bb6ce5,CIEP MARIO DE ANDRADE,RIO DE JANEIRO,SANTA CRUZ,ESTRADA VITOR DUMAS S/N,23550570
441,67bf9e83f414a80755bb6ce6,CIEP DEPUTADO ULYSSES GUIMARAES,RIO DE JANEIRO,SEPETIBA,RUA JOSE FERNANDES S/N,23535020
442,67bf9e83f414a80755bb6ce7,E.M. JULIO CESARIO DE MELLO,RIO DE JANEIRO,SEPETIBA,"ESTRADA DE SEPETIBA, 2875",23525173
443,67bf9e83f414a80755bb6ce8,E.M. BERTHA LUTZ,RIO DE JANEIRO,GUARATIBA,RUA GABRIEL MILITAO MACHADO S/N,23028550
444,67bf9e83f414a80755bb6ce9,C.E. CARLOS ARNOLDO ABRUZZINI DA FONSECA,RIO DE JANEIRO,SEPETIBA,"ESTRADA DE VASCONCELOS, SN",23530814
445,67bf9e83f414a80755bb6cea,E.M. ENGENHEIRO GASTÃO RANGEL,RIO DE JANEIRO,GUARATIBA,"ESTRADA DO MAGARÇA, 9183",23031204
446,67bf9e83f414a80755bb6ceb,COLÉGIO APOLLO 12 (APOLINHO),RIO DE JANEIRO,SANTA CRUZ,"AV. AREIA BRANCA, 1169",23550740
447,67bf9e83f414a80755bb6cec,E.M. PROF. FRANCISCO JOSE ANTONIO,RIO DE JANEIRO,SANTA CRUZ,"RUA MARQUES DOS SANTOS,  ( VIA A 4 )  S/N - SANTA VERIDIANA",23525250
448,67bf9e83f414a80755bb6ced,E.M. PROF. JORGE LUIZ ITABORAÍ DE ALMEIDA,RIO DE JANEIRO,GUARATIBA,"RUA ALEXIS CARREL, N 1, BRISA",23028130
449,67bf9e83f414a80755bb6cee,E.M. FELIPE CAMARÃO,RIO DE JANEIRO,SEPETIBA,"RUA JOSÉ FERNANDES, S/N",23535020
450,67bf9e83f414a80755bb6cef,E.M. WALQUIR PEREIRA,RIO DE JANEIRO,SANTA CRUZ,"ESTRADA DE SEPETIBA 3.175, BL 1",23525173
451,67bf9e83f414a80755bb6cf0,E.M. PROF. MARIA HELENA SAMPAIO MARQUES,RIO DE JANEIRO,GUARATIBA,ESTRADA DO MAGARÇA 9.183,23031201
452,67bf9e83f414a80755bb7558,ESCOLA MUNICIPAL ROSTHAM PEDRO DE FARIAS,RIO DE JANEIRO,CAVALCANTI,"RUA DOS LIRIOS, 46",21370340
453,67bf9e83f414a80755bb7559,IGREJA SAO PEDRO,RIO DE JANEIRO,CAVALCANTI,RUA ANTONIO SARAIVA 23,21370250
454,67bf9e83f414a80755bb755a,CENTRO DE SAUDE HERCULANO PINHEIRO,RIO DE JANEIRO,MADUREIRA,AV. MINISTRO EDGARD ROMERO 276,21360200
455,67bf9e83f414a80755bb755b,COLEGIO BAHIENSE,RIO DE JANEIRO,VAZ LOBO,AV. MINISTRO EDGARD ROMERO 870,21361140
456,67bf9e83f414a80755bb755c,CIEP 092 FEDERICO FELLINI,RIO DE JANEIRO,TOMAS COELHO,"AV. JOÃO RIBEIRO, S/N",20750000
457,67bf9e83f414a80755bb755d,CENTRO SOCIAL MORVAM DIAS DE FIGUEIREDO (SESI),RIO DE JANEIRO,VICENTE DE CARVALHO,AV. PASTOR MARTIN LUTHER KING JR 6475,21371310
458,67bf9e83f414a80755bb755e,ESCOLA MUNICIPAL SERGIPE,RIO DE JANEIRO,VICENTE DE CARVALHO,"RUA ITAPUA, 581",21370560
459,67bf9e83f414a80755bb755f,LAR FABIANO DE CRISTO (CAPEMI),RIO DE JANEIRO,ENGENHEIRO LEAL,"RUA FRANCISCO VALE, 57",21370171
460,67bf9e83f414a80755bb7560,INSTITUTO SANTO ALEIXO,RIO DE JANEIRO,VICENTE DE CARVALHO,RUA IERE 978,21370590
461,67bf9e83f414a80755bb7561,COLÉGIO ESTADUAL COMPOSITOR MANACEIA JOSE DE ANDRADE,RIO DE JANEIRO,MADUREIRA,"RUA PEREIRA DA COSTA, 101",21360270
462,67bf9e83f414a80755bb7562,ESCOLA MONTESSORIANA PIRRALHO,RIO DE JANEIRO,VAZ LOBO,RUA FERNANDES LEAO 114,21371190
463,67bf9e83f414a80755bb7563,SETRA - COLÉGIO E CURSO,RIO DE JANEIRO,MADUREIRA,"RUA DOUTOR JOVINIANO, 33",21360310
464,67bf9e83f414a80755bb7564,UNIAO ESPIRITA DE ENGENHEIRO LEAL,RIO DE JANEIRO,ENGENHEIRO LEAL,RUA AMERICO VESPUCIO 22,21370180
465,67bf9e83f414a80755bb7565,PAROQUIA CRISTO REI,RIO DE JANEIRO,VAZ LOBO,"RUA ALICE FREITAS, 25",21371220
466,67bf9e83f414a80755bb7566,CIEP METALURGICO BENEDICTO CERQUEIRA,RIO DE JANEIRO,CASCADURA,"RUA SIDONIO PAIS, 227",21350031
467,67bf9e83f414a80755bb7567,GREMIO RECREATIVO ESCOLA DE SAMBA PORTELA,RIO DE JANEIRO,MADUREIRA,"RUA CLARA NUNES, 81",21351110
468,67bf9e83f414a80755bb7568,SOCIEDADE BRASILEIRA DE CULTURA INGLESA - FILIAL MADUREIRA,RIO DE JANEIRO,MADUREIRA,RUA CAROLINA MACHADO 684 MADUREIRA,21550000
469,67bf9e83f414a80755bb7569,COLEGIO SUL AMERICANO,RIO DE JANEIRO,OSWALDO CRUZ,RUA FERNANDES MARINHO 75 OSWALDO CRUZ,21351360
470,67bf9e83f414a80755bb756a,GREMIO RECREATIVO ESCOLA DE SAMBA PORTELINHA,RIO DE JANEIRO,MADUREIRA,"ESTRADA DO PORTELA, 446",21351246
471,67bf9e83f414a80755bb756b,LEMOS REDE DE ENSINO,RIO DE JANEIRO,MADUREIRA,RUA AMERICO BRASILIENSE 60 MADUREIRA,21351060
472,67bf9e83f414a80755bb756c,ESCOLA MUNICIPAL MINISTRO EDGARD ROMERO,RIO DE JANEIRO,MADUREIRA,AV. MINISTRO EDGARD ROMERO 31 MADUREIRA,21350301
473,67bf9e83f414a80755bb756d,ESCOLA MUNICIPAL AZEVEDO JUNIOR,RIO DE JANEIRO,CASCADURA,RUA SILVA GOMES 55 CASCADURA,21350080
474,67bf9e83f414a80755bb756e,GREMIO RECREATIVO ESCOLA DE SAMBA IMPERIO SERRANO,RIO DE JANEIRO,MADUREIRA,AV. MINISTRO EDGARD ROMERO 114 MADUREIRA,21350301
475,67bf9e83f414a80755bb756f,COLÉGIO ESTADUAL MARIA NAZARETH CAVALCANTI,RIO DE JANEIRO,CASCADURA,"RUA BARBOSA, 229",21350020
476,67bf9e83f414a80755bb7570,SANTA MÔNICA CENTRO EDUCACIONAL - BARRA DA TIJUCA,RIO DE JANEIRO,BARRA DA TIJUCA,"AV. RODOLFO AMOEDO, 420",22620350
477,67bf9e83f414a80755bb7571,CONDOMÍNIO ATLÂNTICO SUL,RIO DE JANEIRO,BARRA DA TIJUCA,"AV. LÚCIO COSTA, 3600",22630010
478,67bf9e83f414a80755bb7572,ESCOLA MUNICIPAL GOLDA MEIR,RIO DE JANEIRO,BARRA DA TIJUCA,"AV. LÚCIO COSTA, 3300, CONDOMÍNIO BARRAMARES",22630010
479,67bf9e83f414a80755bb7573,ESCOLA MUNICIPAL REPÚBLICA DA COLÔMBIA,RIO DE JANEIRO,BARRA DA TIJUCA,"RUA ROSALINDA BRAND, 200, CONDOMÍNIO RIVIERA",22631260
480,67bf9e83f414a80755bb7574,ESCOLA MUNICIPAL ALMEIDA GARRET,RIO DE JANEIRO,BARRA DA TIJUCA,"RUA GENERAL GUEDES DA FONTOURA, 470",22620031
481,67bf9e83f414a80755bb7575,ESCOLA MUNICIPAL RODRIGUES ALVES,RIO DE JANEIRO,BARRA DA TIJUCA,"RUA GILBERTO AMADO, 999",22621231
482,67bf9e83f414a80755bb7576,COLÉGIO ANGLO AMERICANO,RIO DE JANEIRO,BARRA DA TIJUCA,"RUA HERÁCLITO DA GRAÇA ARANHA, 234, CONDOMÍNIO NOVA IPANEMA",22631400
